YEAR,MO,DY,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_SW_DWN,T2M,QV2M,PRECTOTCORR,WD10M
2023,12,10,-999,-999,309.19,-999,-999,-999,-999,2.96,15.94,6.59,0,126.94
2023,12,11,3.19,-999,312.03,-999,-999,-999,-999,3.07,15.77,6.96,0,176.31
2023,12,12,3.19,-999,309.55,-999,-999,-999,-999,3.14,14.74,7.32,0.05,211.25
2023,12,13,-999,-999,342.19,-999,-999,-999,-999,2.11,15.04,8.61,0.69,272.94
2023,12,14,-999,-999,317.2,-999,-999,-999,-999,2.99,16.1,8.12,0,226.94
2023,12,15,3.22,-999,302.18,-999,-999,-999,-999,3.21,15,7.02,0,115.94
2023,12,16,-999,-999,299.78,-999,-999,-999,-999,3.08,15.37,5.55,0,130.19
2023,12,17,-999,-999,305.09,-999,-999,-999,-999,2.55,14.9,6.04,0,187.81
2023,12,18,3.21,-999,295.12,-999,-999,-999,-999,3.17,14.4,6.41,0,109.44
2023,12,19,3.23,-999,287.94,-999,-999,-999,-999,3.19,13.57,5.49,0,93.06
2023,12,20,-999,-999,303.3,-999,-999,-999,-999,3.19,13.55,4.64,0,103.94
2023,12,21,-999,-999,344.46,-999,-999,-999,-999,1.53,14.63,6.16,0.31,150.19
2023,12,22,-999,-999,343.71,-999,-999,-999,-999,2.14,14.23,7.51,0.41,224.12
2023,12,23,-999,-999,362.41,-999,-999,-999,-999,0.97,15.41,9.16,6.35,230.5
2023,12,24,-999,-999,340.19,-999,-999,-999,-999,2.02,15.02,8.42,0.42,264.06
2023,12,25,-999,-999,310.41,-999,-999,-999,-999,3.1,15.05,7.75,0.07,138.12
2023,12,26,3.19,-999,298.9,-999,-999,-999,-999,3.16,14.55,6.47,0,96.88
2023,12,27,-999,-999,351.39,-999,-999,-999,-999,2.02,15.73,7.81,0.43,87.56
2023,12,28,-999,-999,336.45,-999,-999,-999,-999,2.78,15.54,8.18,0.1,69.38
2023,12,29,3.21,-999,299.88,-999,-999,-999,-999,3.02,13.72,6.9,0.03,90.81
2023,12,30,-999,-999,299.43,-999,-999,-999,-999,3.17,14.28,6.47,0,122.25
2023,12,31,-999,-999,-999,-999,-999,-999,-999,-999,15.03,6.1,0,135.25
